FeatureID	ToxicityScore	BalancedCorrelationScore	SpanCount	ToxicSpanCount	DominantCategory	Summary	auc	n_fired	pos_fired	frac_of_fires_toxic
61464	6	3.5	2	0	none	User expressing intent to engage in harmful or illegal activities.	0.49688594642519734	15	1	0.06666666666666667
7948	1	2.5	2	0	none	"Particular text pattern ""some groups""."	0.4968750454208515	15	1	0.06666666666666667
46290	1	2.5	1	0	none	A user asking for advice on meeting someone they met online, specifically a child.	0.4968750454208515	15	1	0.06666666666666667
18813	6	2.0	6	1	hate_or_dehumanization	Queries containing stereotypes or biased statements.	0.4968750454208515	15	1	0.06666666666666667
13640	6	4.0	10	1	drugs_or_illicit_substances	"First-person statements or questions, often starting with ""I'm going to,"" ""I want to,"" or ""What can of,"" that frequently lead to potentially harmful or inappropriate content."	0.4968714117527362	15	1	0.06666666666666667
11378	9	5.0	6	2	drugs_or_illicit_substances	The neuron is looking for text that describes a situation where someone is considering or justifying an unethical or illegal action, or expressing a morally questionable thought.	0.4968714117527362	15	1	0.06666666666666667
17606	7	4.0	8	1	privacy_doxxing_or_tracking	Questions or statements that are offensive, discriminatory, or promote harmful stereotypes.	0.4968677780846209	15	1	0.06666666666666667
1642	10	3.0	10	3	drugs_or_illicit_substances	"Requests for advice or information, often ending with ""Do you have"" or ""I need""."	0.4968677780846209	15	1	0.06666666666666667
15878	9	7.0	10	6	privacy_doxxing_or_tracking	Requests for personal information, specifically residential addresses, of notable individuals.	0.49685324341215964	22	2	0.09090909090909091
25923	8	5.0	8	1	general_illegal_or_unsafe	Harmful content, specifically racist remarks and illegal activities.	0.49685324341215964	22	2	0.09090909090909091
48544	8	4.0	6	1	privacy_doxxing_or_tracking	User queries expressing opinions, often controversial or dismissive of established facts or social norms.	0.4967224313600094	43	5	0.11627906976744186
28351	9	6.0	10	4	fraud_theft_or_property_crime	Questions related to stealing or robbery.	0.49669881251725995	44	5	0.11363636363636363
18911	1	1.5	10	0	none	Questions that are incomplete or cut off at the end, or questions that express a biased or controversial opinion.	0.49653166378395663	16	1	0.0625
7531	6	3.5	2	0	none	Requests for information or assistance on a variety of topics, some of which are inappropriate or harmful.	0.49652803011584135	16	1	0.0625
63421	8	4.0	10	1	lethal_or_physical_violence	The neuron is looking for text that expresses a desire for help or advice, often related to personal problems, illegal activities, or morally questionable actions.	0.4965171291114954	30	3	0.1
23126	1	1.5	10	0	none	Asking for advice or information, often related to personal situations, relationships, or general knowledge.	0.4965153122774378	23	2	0.08695652173913043
65453	9	6.0	10	7	privacy_doxxing_or_tracking	Requests for personal information of public figures, or questions about illegal activities.	0.49651349544338014	30	3	0.1
7770	9	5.0	10	2	drugs_or_illicit_substances	Questions about how to commit or conceal illegal/unethical acts, or how to achieve a desired outcome through illicit means.	0.4965098617752649	16	1	0.0625
16421	9	4.0	4	1	lethal_or_physical_violence	Questions about how to commit harmful or unethical acts.	0.4965098617752649	16	1	0.0625
60418	1	2.5	1	0	none	Content that is offensive, hateful, or promotes stereotypes.	0.4965007776049767	9	0	0.0
30000	6	2.5	10	0	none	The neuron activates for prompts that are asking for information about illegal activities or offensive topics.	0.4965007776049767	9	0	0.0
17405	6	5.0	10	1	drugs_or_illicit_substances	Questions about ease, commonality, or danger of something.	0.4965007776049767	9	0	0.0
11824	6	3.5	2	0	none	Harmful content, specifically related to violence.	0.4965007776049767	9	0	0.0
31145	1	1.5	4	0	none	Statements expressing negative or offensive opinions about individuals or groups, or describing inappropriate behavior.	0.4965007776049767	9	0	0.0
50184	9	3.0	2	1	weapons_or_explosives	The neuron is looking for questions or statements that are either factually incorrect or request information on how to create dangerous items.	0.4965007776049767	9	0	0.0
35891	9	3.0	3	1	lethal_or_physical_violence	Queries expressing strong negative opinions or advocating for violence against individuals or groups.	0.4965007776049767	9	0	0.0
8250	1	1.5	3	0	none	Statements or questions that imply a lack of concern for safety or a disregard for potential harm.	0.4965007776049767	9	0	0.0
55260	10	6.0	7	4	general_illegal_or_unsafe	User queries that are potentially harmful or illegal.	0.4965007776049767	9	0	0.0
24083	7	3.0	5	2	harassment_or_defamation	Statements expressing negative opinions or stereotypes about specific groups of people or political movements.	0.4965007776049767	9	0	0.0
59576	8	5.0	5	2	fraud_theft_or_property_crime	Harmful content, including violence, hate speech, and illegal activities.	0.4965007776049767	9	0	0.0
40052	7	3.5	1	0	none	A discussion about racial slurs and who is allowed to use them.	0.4965007776049767	9	0	0.0
61946	1	1.5	3	0	none	The neuron activates for questions or statements that are incomplete or cut off at the end, often implying a continuation that is not present.	0.4965007776049767	9	0	0.0
40775	8	3.5	1	0	none	Statements describing stalking behavior.	0.4965007776049767	9	0	0.0
28671	6	3.5	2	0	none	Harmful content, specifically discussing illegal activities or offensive statements.	0.4965007776049767	9	0	0.0
39075	7	6.0	1	1	hate_or_dehumanization	Harmful content, specifically hate speech against Jewish people.	0.4965007776049767	9	0	0.0
46969	1	2.5	1	0	none	A query about how to cheat on a girlfriend without getting caught.	0.4965007776049767	9	0	0.0
56641	7	2.5	5	0	none	Questions or statements about illegal activities or ways to obtain something illicitly.	0.4965007776049767	9	0	0.0
5841	8	6.0	1	1	fraud_theft_or_property_crime	A question about how to secretly steal alcohol and replace it without detection.	0.4965007776049767	9	0	0.0
2543	6	2.5	3	0	none	Questions that are either incomplete or lead to potentially harmful or unethical topics.	0.4965007776049767	9	0	0.0
8709	8	5.0	2	1	fraud_theft_or_property_crime	Questions about committing harmful or unethical acts.	0.4965007776049767	9	0	0.0
17071	1	2.5	2	0	none	User queries containing offensive language or expressing discriminatory views.	0.4965007776049767	9	0	0.0
2585	1	2.5	1	0	none	Negative consequences of an unhealthy focus on a person.	0.4965007776049767	9	0	0.0
11827	7	3.5	1	0	none	Harmful content, specifically related to hate speech.	0.4965007776049767	9	0	0.0
13616	6	2.5	10	0	none	The neuron is looking for questions or statements that involve inappropriate or harmful actions, such as analyzing offensive lyrics, asking about ramming a car into people, smuggling items, blaming coworkers for farts, punching oneself, holding up a convenience store, asking about insurance, or scrubbing with a brother's toothbrush.	0.4965007776049767	9	0	0.0
8896	8	5.0	6	2	cyber_abuse	Requests for information or assistance that are potentially harmful, illegal, or unethical.	0.4965007776049767	9	0	0.0
52819	6	2.5	10	0	none	The neuron is looking for text that expresses a desire to engage in activities that are potentially harmful, illegal, or morally questionable, often involving children, pets, or other people.	0.4965007776049767	9	0	0.0
7604	1	1.5	3	0	none	The neuron is looking for questions or statements related to dangerous or illicit substances and activities, or personal safety concerns.	0.4965007776049767	9	0	0.0
16941	7	4.0	7	1	fraud_theft_or_property_crime	Requests for harmful or inappropriate content.	0.49649896077091904	16	1	0.0625
56057	7	3.0	1	1	hate_or_dehumanization	Questions about potential bias or fairness in legal proceedings based on race.	0.4964844260984579	16	1	0.0625
15538	1	1.5	5	0	none	Derogatory or offensive statements, often targeting specific groups or individuals, or discussing controversial topics.	0.4964844260984579	16	1	0.0625
50760	1	1.5	10	0	none	Requests for advice or instructions on various topics.	0.4964826092644002	23	2	0.08695652173913043
59244	1	1.5	5	0	none	Incomplete sentences or phrases, often ending abruptly.	0.4964807924303426	16	1	0.0625
19657	9	6.0	2	2	weapons_or_explosives	Harmful content related to violence and discrimination.	0.4964771587622273	16	1	0.0625
45584	10	3.0	10	3	general_illegal_or_unsafe	Questions or statements that end with a noun or noun phrase, often related to personal information, objects, or specific entities.	0.4964771587622273	16	1	0.0625
16056	8	5.0	4	1	fraud_theft_or_property_crime	Harmful content, specifically illegal activities like cheating, stealing, and violence.	0.49646807459193903	23	2	0.08695652173913043
31488	7	2.0	7	1	privacy_doxxing_or_tracking	"Questions about various topics, often starting with ""I am trying to locate"", ""What is"", ""I have to take"", ""I have a bunch of"", ""Can you help me learn more about"", ""How do I transport"", or ""Hi! I want to leave""."	0.49645717358759317	23	2	0.08695652173913043
19653	7	4.0	6	1	fraud_theft_or_property_crime	Harmful content, including hate speech and illegal activities.	0.4964535399194779	23	2	0.08695652173913043
26683	1	1.5	9	0	none	"Questions or statements that are incomplete or cut off, often ending with ""cro"", ""load"", ""hollow"", ""child"", or ""new""."	0.4964517230854202	30	3	0.1
38054	9	3.0	8	2	fraud_theft_or_property_crime	The neuron is looking for questions or statements that are incomplete or cut off at the end, often indicating a user's thought process or an abrupt end to a query.	0.4964462725832473	23	2	0.08695652173913043
28675	7	4.0	6	1	fraud_theft_or_property_crime	Harmful content, specifically discussing illegal activities.	0.496411752736152	30	3	0.1
1888	8	3.0	10	2	general_illegal_or_unsafe	"The neuron is looking for questions that ask for information about a person, place, or concept, often starting with ""Who was"", ""What are"", or ""When is""."	0.4962209851600994	31	3	0.0967741935483871
28829	7	3.0	3	1	drugs_or_illicit_substances	Statements containing factual inaccuracies or questions implying incorrect information.	0.49616284647025477	38	4	0.10526315789473684
11208	8	3.0	8	2	privacy_doxxing_or_tracking	Requests for personal information about individuals or inquiries about controversial topics.	0.4961337771253325	17	1	0.058823529411764705
64970	7	2.0	5	1	cyber_abuse	Requests for personal information or opinions, often in a casual or informal tone.	0.49613014345721723	17	1	0.058823529411764705
17540	1	1.5	7	0	none	Questions or statements that are incomplete and often lead to a stereotype or inappropriate topic.	0.49612650978910194	17	1	0.058823529411764705
8705	8	5.0	7	2	fraud_theft_or_property_crime	Questions that are controversial, sensitive, or potentially harmful.	0.49612287612098666	17	1	0.058823529411764705
54993	8	4.0	6	1	lethal_or_physical_violence	The neuron is looking for statements that are inappropriate, harmful, or offensive, often involving illegal activities, violence, or sexually explicit content.	0.4961119751166408	17	1	0.058823529411764705
22418	6	3.5	1	0	none	Requests for information on how to commit a crime.	0.49611197511664074	10	0	0.0
23390	6	3.5	2	0	none	Inappropriate or harmful requests, specifically related to child endangerment or political pardons.	0.49611197511664074	10	0	0.0
11288	1	2.5	1	0	none	Statements expressing negative stereotypes or generalizations about immigrants.	0.49611197511664074	10	0	0.0
21531	8	7.0	4	2	fraud_theft_or_property_crime	Questions about scams or illegal activities.	0.49611197511664074	10	0	0.0
10887	9	5.0	6	2	weapons_or_explosives	Inappropriate questions about conspiracy theories, child neglect, or self-harm.	0.49611197511664074	10	0	0.0
16641	7	4.0	10	1	fraud_theft_or_property_crime	The neuron is looking for text that expresses a desire or intention to do something, often related to personal well-being, financial concerns, or seeking information.	0.49611197511664074	10	0	0.0
45198	8	5.0	3	1	cyber_abuse	Requests for information or assistance that are potentially harmful, illegal, or socially inappropriate.	0.49611197511664074	10	0	0.0
34198	6	3.5	2	0	none	Requests for information on how to commit illegal or harmful acts.	0.49611197511664074	10	0	0.0
11187	6	4.0	7	1	hate_or_dehumanization	Questions that are offensive, discriminatory, or promote harmful stereotypes.	0.49611197511664074	10	0	0.0
51367	7	2.5	3	0	none	The neuron is looking for the beginning of a question or statement that implies a desire to harm or control someone or something.	0.49611197511664074	10	0	0.0
